CMDLINE /Users/jsopkin/Library/Caches/pypoetry/virtualenvs/memory-leak-aQ-LIkNN-py3.11/bin/python flow.py
MEM 89.855469 1694029204.4200
MEM 89.855469 1694029204.5242
MEM 90.242188 1694029204.6265
MEM 90.242188 1694029204.7322
MEM 90.226562 1694029204.8374
MEM 90.226562 1694029204.9417
MEM 90.226562 1694029205.0474
MEM 90.226562 1694029205.1492
MEM 90.226562 1694029205.2528
MEM 90.226562 1694029205.3574
MEM 90.226562 1694029205.4584
MEM 90.226562 1694029205.5588
MEM 90.226562 1694029205.6625
MEM 90.226562 1694029205.7682
MEM 90.226562 1694029205.8723
MEM 90.226562 1694029205.9735
MEM 90.226562 1694029206.0788
MEM 90.226562 1694029206.1811
MEM 90.226562 1694029206.2843
MEM 90.226562 1694029206.3885
MEM 90.226562 1694029206.4931
MEM 90.718750 1694029206.5981
MEM 90.718750 1694029206.7007
MEM 90.718750 1694029206.8052
MEM 90.718750 1694029206.9102
MEM 90.718750 1694029207.0150
MEM 90.718750 1694029207.1204
MEM 90.718750 1694029207.2219
MEM 90.718750 1694029207.3245
MEM 90.718750 1694029207.4287
MEM 90.718750 1694029207.5332
MEM 90.718750 1694029207.6386
MEM 90.718750 1694029207.7420
MEM 90.718750 1694029207.8456
MEM 90.718750 1694029207.9461
MEM 90.687500 1694029208.0630
MEM 90.687500 1694029208.1684
MEM 90.687500 1694029208.2713
MEM 90.687500 1694029208.3740
MEM 90.687500 1694029208.4797
MEM 90.847656 1694029208.5832
MEM 90.847656 1694029208.6888
MEM 90.847656 1694029208.7904
MEM 90.847656 1694029208.8933
MEM 90.851562 1694029208.9978
MEM 90.851562 1694029209.1006
MEM 90.851562 1694029209.2052
MEM 90.851562 1694029209.3090
MEM 90.851562 1694029209.4130
MEM 90.851562 1694029209.5180
MEM 94.265625 1694029209.6227
MEM 94.265625 1694029209.7278
MEM 94.265625 1694029209.8287
MEM 94.265625 1694029209.9295
MEM 94.265625 1694029210.0317
MEM 94.265625 1694029210.1371
MEM 94.265625 1694029210.2419
MEM 94.265625 1694029210.3441
MEM 94.265625 1694029210.4487
MEM 94.265625 1694029210.5500
MEM 94.359375 1694029210.6550
MEM 94.359375 1694029210.7579
MEM 94.359375 1694029210.8608
MEM 94.359375 1694029210.9655
MEM 94.359375 1694029211.0713
MEM 94.359375 1694029211.1731
MEM 94.343750 1694029211.2777
MEM 94.343750 1694029211.3794
MEM 94.343750 1694029211.4849
MEM 94.343750 1694029211.5883
MEM 94.343750 1694029211.6909
MEM 94.343750 1694029211.7954
MEM 94.343750 1694029211.9004
MEM 94.343750 1694029212.0036
MEM 94.343750 1694029212.1069
MEM 94.343750 1694029212.2092
MEM 94.343750 1694029212.3134
MEM 94.343750 1694029212.4154
MEM 94.343750 1694029212.5182
MEM 94.898438 1694029212.6235
MEM 94.898438 1694029212.7290
MEM 94.898438 1694029212.8321
MEM 94.898438 1694029212.9345
MEM 94.898438 1694029213.0353
MEM 94.617188 1694029213.1381
MEM 94.617188 1694029213.2422
MEM 94.617188 1694029213.3438
MEM 94.617188 1694029213.4476
MEM 94.617188 1694029213.5486
MEM 94.617188 1694029213.6513
MEM 94.617188 1694029213.7522
MEM 94.617188 1694029213.8526
MEM 94.617188 1694029213.9550
MEM 94.617188 1694029214.0580
MEM 94.617188 1694029214.1621
MEM 94.617188 1694029214.2648
MEM 94.617188 1694029214.3701
MEM 94.617188 1694029214.4736
MEM 94.617188 1694029214.5761
MEM 94.636719 1694029214.6791
MEM 94.636719 1694029214.7818
MEM 94.636719 1694029214.8871
MEM 94.636719 1694029214.9914
MEM 94.636719 1694029215.0951
MEM 94.636719 1694029215.1980
MEM 94.636719 1694029215.3008
MEM 94.636719 1694029215.4065
MEM 94.636719 1694029215.5120
MEM 94.636719 1694029215.6125
MEM 95.695312 1694029215.7170
MEM 95.695312 1694029215.8217
MEM 95.695312 1694029215.9269
MEM 95.695312 1694029216.0308
MEM 95.695312 1694029216.1348
MEM 95.695312 1694029216.2381
MEM 95.695312 1694029216.3419
MEM 95.695312 1694029216.4443
MEM 95.695312 1694029216.5472
MEM 95.695312 1694029216.6492
MEM 95.695312 1694029216.7521
MEM 95.695312 1694029216.8574
MEM 95.695312 1694029216.9584
MEM 95.695312 1694029217.0591
MEM 95.695312 1694029217.1645
MEM 95.695312 1694029217.2663
MEM 95.695312 1694029217.3713
MEM 95.695312 1694029217.4762
MEM 95.695312 1694029217.5785
MEM 95.699219 1694029217.6810
MEM 95.699219 1694029217.7862
MEM 95.699219 1694029217.8896
MEM 94.523438 1694029217.9940
MEM 94.523438 1694029218.0954
MEM 94.523438 1694029218.1961
MEM 94.523438 1694029218.3005
MEM 94.523438 1694029218.4052
MEM 94.523438 1694029218.5108
MEM 94.523438 1694029218.6144
MEM 94.523438 1694029218.7177
MEM 94.523438 1694029218.8218
MEM 94.523438 1694029218.9246
MEM 94.523438 1694029219.0310
MEM 94.523438 1694029219.1349
MEM 94.523438 1694029219.2364
MEM 94.523438 1694029219.3386
MEM 94.523438 1694029219.4398
MEM 94.523438 1694029219.5406
MEM 94.523438 1694029219.6460
MEM 95.171875 1694029219.7494
MEM 95.171875 1694029219.8513
MEM 95.171875 1694029219.9535
MEM 95.171875 1694029220.0550
MEM 95.171875 1694029220.1604
MEM 95.171875 1694029220.2651
MEM 95.171875 1694029220.3670
MEM 95.171875 1694029220.4730
MEM 95.171875 1694029220.5783
MEM 95.171875 1694029220.6817
MEM 95.171875 1694029220.7870
MEM 95.171875 1694029220.8926
MEM 95.171875 1694029220.9975
MEM 95.171875 1694029221.0991
MEM 95.171875 1694029221.2030
MEM 95.171875 1694029221.3082
MEM 95.171875 1694029221.4130
MEM 95.171875 1694029221.5181
MEM 95.171875 1694029221.6233
MEM 95.171875 1694029221.7287
MEM 95.171875 1694029221.8343
MEM 95.171875 1694029221.9389
MEM 95.171875 1694029222.0441
MEM 95.171875 1694029222.1487
MEM 95.171875 1694029222.2527
MEM 95.171875 1694029222.3581
MEM 95.171875 1694029222.4638
MEM 95.171875 1694029222.5687
MEM 95.171875 1694029222.6731
MEM 95.171875 1694029222.7782
MEM 95.171875 1694029222.8808
MEM 95.171875 1694029222.9827
MEM 95.171875 1694029223.0860
MEM 95.171875 1694029223.1868
MEM 95.171875 1694029223.2907
MEM 95.171875 1694029223.3961
MEM 95.171875 1694029223.4968
MEM 95.171875 1694029223.5993
MEM 95.171875 1694029223.7047
MEM 95.378906 1694029223.8112
MEM 95.378906 1694029223.9168
MEM 95.378906 1694029224.0221
MEM 95.378906 1694029224.1275
MEM 95.378906 1694029224.2308
MEM 95.378906 1694029224.3331
MEM 95.378906 1694029224.4350
MEM 95.378906 1694029224.5406
MEM 95.378906 1694029224.6428
MEM 95.378906 1694029224.7443
MEM 95.378906 1694029224.8475
MEM 95.378906 1694029224.9491
MEM 95.378906 1694029225.0547
MEM 95.378906 1694029225.1570
MEM 95.378906 1694029225.2584
MEM 95.378906 1694029225.3642
MEM 95.378906 1694029225.4698
MEM 95.378906 1694029225.5745
MEM 95.378906 1694029225.6800
MEM 95.378906 1694029225.7821
MEM 95.378906 1694029225.8867
MEM 95.378906 1694029225.9884
MEM 95.378906 1694029226.0941
MEM 95.378906 1694029226.1984
MEM 95.378906 1694029226.3040
MEM 95.378906 1694029226.4055
MEM 95.378906 1694029226.5110
MEM 95.378906 1694029226.6132
MEM 95.378906 1694029226.7161
MEM 95.523438 1694029226.8181
MEM 95.523438 1694029226.9211
MEM 95.523438 1694029227.0226
MEM 95.523438 1694029227.1280
MEM 95.523438 1694029227.2335
MEM 95.523438 1694029227.3388
MEM 95.523438 1694029227.4425
MEM 95.523438 1694029227.5466
MEM 95.523438 1694029227.6488
MEM 95.523438 1694029227.7497
MEM 95.523438 1694029227.8544
MEM 95.523438 1694029227.9600
MEM 95.523438 1694029228.0619
MEM 95.523438 1694029228.1667
MEM 95.523438 1694029228.2687
MEM 95.523438 1694029228.3726
MEM 95.523438 1694029228.4773
MEM 95.523438 1694029228.5831
MEM 95.523438 1694029228.6889
MEM 95.523438 1694029228.7934
MEM 95.523438 1694029228.8985
MEM 95.523438 1694029229.0003
MEM 95.523438 1694029229.1010
MEM 95.523438 1694029229.2056
MEM 95.523438 1694029229.3088
MEM 95.523438 1694029229.4120
MEM 95.523438 1694029229.5129
MEM 95.523438 1694029229.6185
MEM 95.523438 1694029229.7221
MEM 95.687500 1694029229.8252
MEM 95.687500 1694029229.9257
MEM 95.687500 1694029230.0287
MEM 95.687500 1694029230.1323
MEM 95.687500 1694029230.2332
MEM 95.687500 1694029230.3344
MEM 95.687500 1694029230.4392
MEM 95.687500 1694029230.5426
MEM 95.687500 1694029230.6485
MEM 95.687500 1694029230.7540
MEM 95.703125 1694029230.8583
MEM 95.703125 1694029230.9639
MEM 95.703125 1694029231.0688
MEM 95.703125 1694029231.1742
MEM 95.703125 1694029231.2768
MEM 95.714844 1694029231.3776
MEM 95.714844 1694029231.4833
MEM 95.714844 1694029231.5871
MEM 95.714844 1694029231.6928
MEM 95.714844 1694029231.7973
MEM 95.714844 1694029231.8977
MEM 95.714844 1694029232.0032
MEM 95.714844 1694029232.1053
MEM 95.714844 1694029232.2082
MEM 95.714844 1694029232.3119
MEM 95.714844 1694029232.4164
MEM 95.714844 1694029232.5215
MEM 95.714844 1694029232.6270
MEM 95.714844 1694029232.7324
MEM 95.714844 1694029232.8329
MEM 95.714844 1694029232.9377
MEM 95.714844 1694029233.0430
MEM 95.714844 1694029233.1479
MEM 95.714844 1694029233.2507
MEM 95.714844 1694029233.3561
MEM 95.714844 1694029233.4603
MEM 95.714844 1694029233.5655
MEM 93.886719 1694029233.6670
MEM 93.886719 1694029233.7724
MEM 94.453125 1694029233.8779
MEM 94.453125 1694029233.9786
MEM 94.453125 1694029234.0795
MEM 94.453125 1694029234.1837
MEM 94.453125 1694029234.2847
MEM 94.453125 1694029234.3865
MEM 94.453125 1694029234.4887
MEM 94.453125 1694029234.5943
MEM 94.453125 1694029234.6991
MEM 94.453125 1694029234.8036
MEM 94.453125 1694029234.9042
MEM 94.453125 1694029235.0114
MEM 94.453125 1694029235.1167
MEM 94.453125 1694029235.2214
MEM 94.453125 1694029235.3269
MEM 94.453125 1694029235.4305
MEM 94.453125 1694029235.5334
MEM 94.453125 1694029235.6389
MEM 94.453125 1694029235.7410
MEM 94.761719 1694029235.8452
MEM 94.761719 1694029235.9507
MEM 94.761719 1694029236.0555
MEM 94.761719 1694029236.1601
MEM 94.761719 1694029236.2630
MEM 94.761719 1694029236.3682
MEM 94.761719 1694029236.4723
MEM 94.761719 1694029236.5753
MEM 94.761719 1694029236.6770
MEM 94.761719 1694029236.7826
MEM 94.972656 1694029236.8855
MEM 94.972656 1694029236.9882
MEM 94.972656 1694029237.0916
MEM 94.972656 1694029237.1949
MEM 94.972656 1694029237.2992
MEM 94.972656 1694029237.4026
MEM 94.972656 1694029237.5064
MEM 94.972656 1694029237.6101
MEM 94.972656 1694029237.7150
MEM 94.972656 1694029237.8195
MEM 94.972656 1694029237.9225
MEM 94.972656 1694029238.0281
MEM 94.972656 1694029238.1337
MEM 94.972656 1694029238.2394
MEM 94.972656 1694029238.3424
MEM 94.972656 1694029238.4453
MEM 94.972656 1694029238.5503
MEM 94.972656 1694029238.6548
MEM 94.972656 1694029238.7594
MEM 94.972656 1694029238.8603
MEM 94.972656 1694029238.9645
MEM 94.972656 1694029239.0703
MEM 94.972656 1694029239.1741
MEM 94.972656 1694029239.2787
MEM 94.972656 1694029239.3835
MEM 94.972656 1694029239.4888
MEM 94.972656 1694029239.5914
MEM 94.972656 1694029239.6968
MEM 94.972656 1694029239.8004
MEM 95.003906 1694029239.9058
MEM 95.003906 1694029240.0084
MEM 95.003906 1694029240.1107
MEM 95.003906 1694029240.2148
MEM 95.003906 1694029240.3205
MEM 95.003906 1694029240.4216
MEM 95.003906 1694029240.5222
MEM 95.003906 1694029240.6278
MEM 95.003906 1694029240.7318
MEM 95.003906 1694029240.8349
MEM 95.003906 1694029240.9394
MEM 95.003906 1694029241.0411
MEM 95.003906 1694029241.1471
MEM 95.003906 1694029241.2513
MEM 95.003906 1694029241.3533
MEM 95.003906 1694029241.4564
MEM 95.003906 1694029241.5595
MEM 95.003906 1694029241.6609
MEM 95.003906 1694029241.7655
MEM 95.003906 1694029241.8683
MEM 95.003906 1694029241.9738
MEM 95.003906 1694029242.0797
MEM 95.003906 1694029242.1812
MEM 95.003906 1694029242.2854
MEM 95.003906 1694029242.3930
MEM 95.003906 1694029242.4956
MEM 95.003906 1694029242.6001
MEM 95.003906 1694029242.7044
MEM 95.003906 1694029242.8088
MEM 95.003906 1694029242.9099
MEM 95.003906 1694029243.0153
MEM 95.003906 1694029243.1195
MEM 95.003906 1694029243.2247
MEM 95.003906 1694029243.3288
MEM 95.003906 1694029243.4340
MEM 95.003906 1694029243.5389
MEM 95.003906 1694029243.6434
MEM 95.003906 1694029243.7460
MEM 95.003906 1694029243.8515
MEM 95.003906 1694029243.9528
MEM 95.003906 1694029244.0582
MEM 95.003906 1694029244.1636
MEM 95.003906 1694029244.2647
MEM 95.003906 1694029244.3672
MEM 95.003906 1694029244.4720
MEM 95.003906 1694029244.5755
MEM 95.003906 1694029244.6803
MEM 95.003906 1694029244.7861
MEM 95.003906 1694029244.8890
MEM 95.136719 1694029244.9906
MEM 95.136719 1694029245.0943
MEM 95.136719 1694029245.1974
MEM 95.136719 1694029245.3009
MEM 95.136719 1694029245.4066
MEM 95.136719 1694029245.5118
MEM 95.136719 1694029245.6139
MEM 95.136719 1694029245.7157
MEM 95.136719 1694029245.8214
MEM 95.371094 1694029245.9259
MEM 95.371094 1694029246.0295
MEM 95.371094 1694029246.1341
MEM 95.371094 1694029246.2391
MEM 95.371094 1694029246.3448
MEM 95.371094 1694029246.4488
MEM 95.371094 1694029246.5524
MEM 95.371094 1694029246.6548
MEM 95.371094 1694029246.7597
MEM 95.371094 1694029246.8650
MEM 95.371094 1694029246.9687
MEM 95.371094 1694029247.0734
MEM 95.371094 1694029247.1788
MEM 95.371094 1694029247.2842
MEM 95.371094 1694029247.3873
MEM 95.371094 1694029247.4907
MEM 95.371094 1694029247.5961
MEM 95.371094 1694029247.6996
MEM 95.371094 1694029247.8049
MEM 95.371094 1694029247.9093
MEM 95.371094 1694029248.0131
MEM 95.371094 1694029248.1140
MEM 95.371094 1694029248.2188
MEM 95.371094 1694029248.3221
MEM 95.371094 1694029248.4243
MEM 95.371094 1694029248.5287
MEM 95.371094 1694029248.6341
MEM 95.371094 1694029248.7386
MEM 95.371094 1694029248.8410
MEM 95.371094 1694029248.9424
MEM 95.371094 1694029249.0583
MEM 95.355469 1694029249.1614
MEM 95.148438 1694029249.2649
MEM 95.148438 1694029249.3673
MEM 93.566406 1694029249.4710
MEM 92.835938 1694029249.5750
MEM 92.835938 1694029249.6759
MEM 92.679688 1694029249.7782
MEM 92.679688 1694029249.8785
MEM 92.679688 1694029249.9838
MEM 92.679688 1694029250.0891
MEM 92.679688 1694029250.1948
MEM 92.679688 1694029250.2957
MEM 92.679688 1694029250.4008
MEM 92.679688 1694029250.5025
MEM 92.679688 1694029250.6084
MEM 92.679688 1694029250.7135
MEM 92.679688 1694029250.8183
MEM 92.679688 1694029250.9232
MEM 92.679688 1694029251.0245
MEM 92.679688 1694029251.1298
MEM 92.679688 1694029251.2341
MEM 92.679688 1694029251.3396
MEM 92.679688 1694029251.4442
MEM 92.679688 1694029251.5476
MEM 92.679688 1694029251.6518
MEM 92.679688 1694029251.7558
MEM 92.679688 1694029251.8609
MEM 92.679688 1694029251.9638
MEM 92.679688 1694029252.0693
MEM 92.679688 1694029252.1734
MEM 92.679688 1694029252.2788
MEM 92.679688 1694029252.3843
MEM 92.679688 1694029252.4871
MEM 92.679688 1694029252.5922
MEM 92.679688 1694029252.6957
MEM 92.679688 1694029252.7989
MEM 92.679688 1694029252.9000
MEM 92.679688 1694029253.0038
MEM 92.679688 1694029253.1054
MEM 92.679688 1694029253.2097
MEM 92.679688 1694029253.3108
MEM 92.679688 1694029253.4147
MEM 92.679688 1694029253.5190
MEM 92.679688 1694029253.6233
MEM 92.679688 1694029253.7252
MEM 92.679688 1694029253.8293
MEM 92.679688 1694029253.9320
MEM 92.679688 1694029254.0363
MEM 92.679688 1694029254.1417
MEM 92.679688 1694029254.2469
MEM 92.679688 1694029254.3525
MEM 92.679688 1694029254.4544
MEM 92.679688 1694029254.5599
MEM 92.679688 1694029254.6640
MEM 92.679688 1694029254.7678
MEM 92.679688 1694029254.8730
MEM 92.679688 1694029254.9784
MEM 92.679688 1694029255.0840
MEM 92.679688 1694029255.1855
MEM 92.679688 1694029255.2873
MEM 92.679688 1694029255.3932
MEM 92.679688 1694029255.4944
MEM 92.679688 1694029255.5963
MEM 92.679688 1694029255.7003
MEM 92.679688 1694029255.8022
MEM 92.679688 1694029255.9056
MEM 92.679688 1694029256.0063
MEM 92.679688 1694029256.1107
MEM 92.679688 1694029256.2155
MEM 92.679688 1694029256.3182
MEM 92.679688 1694029256.4238
MEM 92.679688 1694029256.5291
MEM 92.679688 1694029256.6339
MEM 92.679688 1694029256.7396
MEM 92.679688 1694029256.8413
MEM 92.679688 1694029256.9460
MEM 92.679688 1694029257.0518
MEM 92.679688 1694029257.1569
MEM 92.679688 1694029257.2585
MEM 92.679688 1694029257.3640
MEM 92.679688 1694029257.4691
MEM 92.679688 1694029257.5735
MEM 92.679688 1694029257.6768
MEM 92.679688 1694029257.7818
MEM 92.679688 1694029257.8875
MEM 92.679688 1694029257.9928
MEM 92.679688 1694029258.0985
MEM 92.679688 1694029258.2033
MEM 92.679688 1694029258.3090
MEM 92.679688 1694029258.4131
MEM 92.679688 1694029258.5143
MEM 92.679688 1694029258.6180
MEM 92.679688 1694029258.7237
MEM 92.679688 1694029258.8293
MEM 92.679688 1694029258.9323
MEM 92.679688 1694029259.0377
MEM 92.679688 1694029259.1398
MEM 92.679688 1694029259.2438
MEM 92.679688 1694029259.3490
MEM 92.679688 1694029259.4513
MEM 92.679688 1694029259.5561
MEM 92.679688 1694029259.6604
MEM 92.679688 1694029259.7658
MEM 92.679688 1694029259.8690
MEM 92.679688 1694029259.9711
MEM 93.683594 1694029260.0763
MEM 93.683594 1694029260.1800
MEM 93.683594 1694029260.2847
MEM 93.683594 1694029260.3892
MEM 93.683594 1694029260.4931
MEM 93.683594 1694029260.5941
MEM 93.683594 1694029260.6969
MEM 93.683594 1694029260.8016
MEM 93.683594 1694029260.9052
MEM 93.683594 1694029261.0097
MEM 94.652344 1694029261.1153
MEM 94.652344 1694029261.2190
MEM 94.652344 1694029261.3203
MEM 94.652344 1694029261.4252
MEM 94.652344 1694029261.5291
MEM 94.652344 1694029261.6317
MEM 94.652344 1694029261.7373
MEM 94.652344 1694029261.8425
MEM 94.652344 1694029261.9475
MEM 94.656250 1694029262.0490
MEM 94.656250 1694029262.1537
MEM 94.656250 1694029262.2586
MEM 94.656250 1694029262.3619
MEM 94.656250 1694029262.4634
MEM 94.656250 1694029262.5687
MEM 94.656250 1694029262.6741
MEM 94.656250 1694029262.7801
MEM 94.656250 1694029262.8819
MEM 94.656250 1694029262.9851
MEM 94.656250 1694029263.0906
MEM 94.656250 1694029263.1925
MEM 94.656250 1694029263.2965
MEM 94.656250 1694029263.3986
MEM 94.656250 1694029263.5040
MEM 94.656250 1694029263.6096
MEM 94.656250 1694029263.7122
MEM 94.656250 1694029263.8161
MEM 94.656250 1694029263.9208
MEM 94.656250 1694029264.0261
MEM 94.656250 1694029264.1301
MEM 94.656250 1694029264.2332
MEM 94.656250 1694029264.3385
MEM 94.656250 1694029264.4407
MEM 94.656250 1694029264.5426
MEM 94.656250 1694029264.6483
MEM 94.656250 1694029264.7509
MEM 94.656250 1694029264.8565
MEM 94.656250 1694029264.9619
MEM 94.656250 1694029265.0677
MEM 94.656250 1694029265.1685
MEM 94.656250 1694029265.2733
MEM 94.656250 1694029265.3786
MEM 94.656250 1694029265.4806
MEM 94.656250 1694029265.5833
MEM 94.656250 1694029265.6840
MEM 94.656250 1694029265.7892
MEM 94.656250 1694029265.8912
MEM 94.656250 1694029265.9935
MEM 95.109375 1694029266.0981
MEM 95.109375 1694029266.2036
MEM 95.109375 1694029266.3094
MEM 95.109375 1694029266.4121
MEM 95.109375 1694029266.5165
MEM 95.109375 1694029266.6196
MEM 95.109375 1694029266.7225
MEM 95.109375 1694029266.8280
MEM 95.109375 1694029266.9311
MEM 95.109375 1694029267.0339
MEM 95.109375 1694029267.1385
MEM 95.109375 1694029267.2403
MEM 95.109375 1694029267.3421
MEM 95.121094 1694029267.4479
MEM 95.121094 1694029267.5525
MEM 95.121094 1694029267.6536
MEM 95.121094 1694029267.7557
MEM 95.121094 1694029267.8584
MEM 95.121094 1694029267.9623
MEM 95.121094 1694029268.0677
MEM 95.125000 1694029268.1720
MEM 95.125000 1694029268.2734
MEM 95.125000 1694029268.3740
MEM 95.125000 1694029268.4785
MEM 95.125000 1694029268.5834
MEM 95.125000 1694029268.6892
MEM 95.125000 1694029268.7917
MEM 95.125000 1694029268.8952
MEM 95.125000 1694029268.9987
MEM 95.125000 1694029269.1037
MEM 95.125000 1694029269.2063
MEM 95.125000 1694029269.3089
MEM 95.125000 1694029269.4102
MEM 95.125000 1694029269.5110
MEM 95.125000 1694029269.6166
MEM 95.125000 1694029269.7184
MEM 95.125000 1694029269.8241
MEM 95.125000 1694029269.9291
MEM 95.125000 1694029270.0325
MEM 95.125000 1694029270.1368
MEM 95.125000 1694029270.2421
MEM 95.125000 1694029270.3461
MEM 95.125000 1694029270.4493
MEM 95.125000 1694029270.5540
MEM 95.125000 1694029270.6557
MEM 95.125000 1694029270.7584
MEM 95.125000 1694029270.8632
MEM 95.125000 1694029270.9669
MEM 95.125000 1694029271.0695
MEM 95.125000 1694029271.1731
MEM 95.125000 1694029271.2787
MEM 95.125000 1694029271.3837
MEM 95.125000 1694029271.4892
MEM 95.125000 1694029271.5930
MEM 95.125000 1694029271.6986
MEM 95.125000 1694029271.8037
MEM 95.125000 1694029271.9090
MEM 95.125000 1694029272.0146
MEM 95.125000 1694029272.1202
MEM 95.125000 1694029272.2223
MEM 95.125000 1694029272.3281
MEM 95.125000 1694029272.4298
MEM 95.125000 1694029272.5339
MEM 95.125000 1694029272.6395
MEM 95.125000 1694029272.7445
MEM 95.125000 1694029272.8493
MEM 95.125000 1694029272.9535
MEM 95.125000 1694029273.0579
MEM 95.125000 1694029273.1586
MEM 95.125000 1694029273.2623
MEM 95.125000 1694029273.3662
MEM 95.125000 1694029273.4710
MEM 95.125000 1694029273.5725
MEM 95.125000 1694029273.6781
MEM 95.125000 1694029273.7811
